customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
TC-005519,Female,1,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),96.43,4052.29,No
TC-005520,Female,0,No,No,51,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,56.96,2862.68,No
TC-005521,Male,0,No,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.76,1831.4,No
TC-005522,Female,0,Yes,No,34,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.38,2708.6,No
TC-005523,Male,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.36,0.0,No
TC-005524,Female,0,Yes,No,0,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,100.36,100.36,Yes
TC-005525,Female,0,Yes,Yes,15,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,86.51,1218.17,Yes
TC-005526,Male,0,Yes,Yes,28,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,111.06,3060.93,Yes
TC-005527,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),91.35,3707.92,No
TC-005528,Female,1,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.58,223.11,No
TC-005529,Female,1,No,No,58,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,71.21,4143.57,No
TC-005530,Male,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,36.0,1042.73,No
TC-005531,Female,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),41.93,1958.53,No
TC-005532,Female,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,106.14,150.5,No
TC-005533,Male,1,Yes,No,33,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,70.21,2336.06,No
TC-005534,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),36.85,1338.33,No
TC-005535,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,105.62,4326.19,No
TC-005536,Female,1,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.09,552.7,No
TC-005537,Male,0,No,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.91,327.23,No
TC-005538,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.87,4588.78,Yes
TC-005539,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),72.77,3190.59,No
TC-005540,Female,1,Yes,Yes,15,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),68.64,1010.39,No
TC-005541,Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),78.31,252.53,No
TC-005542,Female,0,No,No,12,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),81.35,990.08,No
TC-005543,Female,0,Yes,No,51,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),61.27,3052.19,No
TC-005544,Female,0,No,No,2,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,94.63,194.87,Yes
TC-005545,Female,0,No,No,63,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),79.11,4956.51,No
TC-005546,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.63,274.84,No
TC-005547,Female,1,Yes,No,55,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,56.56,3157.08,No
TC-005548,Female,0,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.89,923.94,No
TC-005549,Female,1,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),109.84,549.03,No
TC-005550,Female,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,38.23,2672.2,No
TC-005551,Male,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.46,479.92,No
TC-005552,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),82.34,934.72,No
TC-005553,Female,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.76,2903.49,No
TC-005554,Male,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,40.61,1582.25,No
TC-005555,Female,0,No,Yes,48,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,117.72,5692.95,Yes
TC-005556,Female,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,100.97,3771.9,No
TC-005557,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,93.08,5099.14,No
TC-005558,Female,1,No,No,72,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),73.28,5283.11,No
TC-005559,Female,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.53,1382.45,Yes
TC-005560,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,109.97,6180.11,No
TC-005561,Male,0,No,Yes,26,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),85.56,2205.26,No
TC-005562,Female,0,Yes,No,70,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,76.99,5403.83,No
TC-005563,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,99.84,4855.45,No
TC-005564,Male,0,Yes,Yes,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),45.69,2079.76,Yes
TC-005565,Female,0,No,Yes,61,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,83.92,5103.67,No
TC-005566,Male,1,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),31.46,62.97,No
TC-005567,Male,0,Yes,No,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,70.61,4192.35,No
TC-005568,Female,0,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,87.81,87.81,No
TC-005569,Male,0,No,No,12,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),67.76,768.32,No
TC-005570,Male,0,No,No,69,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,69.06,4787.5,No
TC-005571,Female,0,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.83,3536.53,No
TC-005572,Female,0,No,No,12,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),75.97,992.19,No
TC-005573,Female,1,No,No,40,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.34,3299.48,No
TC-005574,Male,0,Yes,No,45,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),77.35,3498.53,No
TC-005575,Female,0,Yes,No,16,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),56.15,810.18,Yes
TC-005576,Female,1,Yes,Yes,30,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,82.73,2436.2,No
TC-005577,Male,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.59,1368.67,No
TC-005578,Female,0,No,No,47,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,70.4,3288.41,No
TC-005579,Female,0,Yes,No,21,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.56,1066.3,No
TC-005580,Female,0,Yes,No,7,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.28,303.16,No
TC-005581,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.59,1035.86,No
TC-005582,Male,0,Yes,Yes,3,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),77.14,168.07,No
TC-005583,Female,0,No,Yes,71,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,91.12,6489.37,No
TC-005584,Female,0,No,No,6,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),72.59,462.34,No
TC-005585,Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,87.82,143.64,No
TC-005586,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,76.85,3347.12,No
TC-005587,Male,0,No,No,46,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),73.26,3401.43,No
TC-005588,Male,0,No,No,38,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.03,3684.54,No
TC-005589,Male,0,Yes,Yes,1,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),96.5,183.02,No
TC-005590,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.77,86.77,No
TC-005591,Male,0,No,No,6,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),82.18,487.05,No
TC-005592,Male,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),112.14,5519.73,No
TC-005593,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.49,1314.44,No
TC-005594,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,89.87,590.95,No
TC-005595,Female,0,Yes,No,39,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.4,1178.07,No
TC-005596,Female,0,No,Yes,35,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,78.52,2710.55,No
TC-005597,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.01,647.82,Yes
TC-005598,Female,0,No,No,51,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,100.2,5124.17,No
TC-005599,Female,0,No,Yes,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),83.25,4961.05,No
TC-005600,Female,0,No,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,95.77,740.56,No
TC-005601,Male,0,No,No,58,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),43.37,2546.94,No
TC-005602,Male,1,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),81.14,81.14,No
TC-005603,Male,1,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.0,2269.51,No
TC-005604,Male,1,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.73,1835.32,No
TC-005605,Female,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.64,933.11,No
TC-005606,Male,0,No,Yes,35,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,55.18,2017.88,Yes
TC-005607,Male,0,No,Yes,40,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,76.22,3101.76,No
TC-005608,Male,1,No,No,39,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,89.65,3555.59,Yes
TC-005609,Male,0,No,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.49,1205.13,No
TC-005610,Female,0,Yes,Yes,31,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),68.64,2195.52,No
TC-005611,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,116.76,4010.23,No
TC-005612,Female,0,Yes,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.31,15.27,No
TC-005613,Male,0,No,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,90.24,349.72,Yes
TC-005614,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),35.51,129.99,No
TC-005615,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.87,1147.67,No
TC-005616,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,93.48,1560.0,Yes
TC-005617,Female,0,Yes,No,0,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,97.96,97.96,No
TC-005618,Female,0,No,No,38,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.38,2986.84,No
TC-005619,Female,1,Yes,No,40,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,59.68,2352.83,No
TC-005620,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,101.0,4076.38,No
TC-005621,Male,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),100.79,4922.24,No
TC-005622,Female,0,Yes,No,53,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),74.17,3889.1,No
TC-005623,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.53,1572.84,No
TC-005624,Male,0,Yes,No,2,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,77.28,237.81,No
TC-005625,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),111.66,5385.6,No
TC-005626,Male,0,No,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.57,1917.36,Yes
TC-005627,Male,0,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.89,1809.3,No
TC-005628,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.51,806.54,No
TC-005629,Female,0,Yes,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,299.47,Yes
TC-005630,Female,0,Yes,Yes,2,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,52.24,92.75,No
TC-005631,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),94.93,5694.56,No
TC-005632,Male,0,No,No,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,773.88,Yes
TC-005633,Female,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.39,590.4,No
TC-005634,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),112.26,500.94,Yes
TC-005635,Male,0,No,No,7,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,82.36,554.65,Yes
TC-005636,Male,0,No,Yes,43,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.29,3282.41,Yes
TC-005637,Female,0,No,No,44,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.14,1576.99,Yes
TC-005638,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.56,1215.58,No
TC-005639,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,71.72,476.21,No
TC-005640,Female,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),34.02,1239.67,No
TC-005641,Female,1,Yes,Yes,5,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),62.2,300.9,No
TC-005642,Female,0,Yes,Yes,36,Yes,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.29,2644.65,No
TC-005643,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,120.0,,Yes
TC-005644,Male,0,No,No,60,Yes,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Electronic check,62.21,3728.27,No
TC-005645,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),37.02,664.85,No
TC-005646,Male,0,No,No,8,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),64.39,573.71,No
TC-005647,Female,0,No,No,42,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.45,2387.29,No
TC-005648,Female,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),88.45,397.98,No
TC-005649,Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,109.95,1192.07,No
TC-005650,Female,0,Yes,No,56,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,87.16,4885.52,No
TC-005651,Female,0,No,No,33,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),74.59,2434.97,Yes
TC-005652,Male,0,No,No,10,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Electronic check,68.53,612.12,No
TC-005653,Female,0,Yes,No,23,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,85.09,1962.06,Yes
TC-005654,Female,0,Yes,No,14,Yes,No,DSL,Yes,No,No,No,No,No,Two year,No,Mailed check,63.29,835.77,No
TC-005655,Male,0,Yes,No,24,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,84.46,2077.8,No
TC-005656,Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,86.11,5377.37,Yes
TC-005657,Male,1,No,No,69,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),78.51,5396.05,No
TC-005658,Male,0,Yes,No,55,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,91.38,5018.56,No
TC-005659,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.74,921.58,No
TC-005660,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,84.69,3164.12,No
TC-005661,Male,0,No,No,52,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,66.98,3556.05,No
TC-005662,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),29.69,1582.84,No
TC-005663,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,96.86,2259.12,Yes
TC-005664,Male,0,No,No,66,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,85.08,5664.63,No
